x,y
0.0,0.0
0.10101010101010101,0.34276424047707194
0.20202020202020202,0.6240916383241771
0.30303030303030304,0.7976399178978358
0.40404040404040403,0.8434893352498075
0.5050505050505051,0.772877932991221
0.6060606060606061,0.6251641259710305
0.7070707070707071,0.45777741760265034
0.8080808080808081,0.3316688101523594
0.9090909090909091,0.29589607559879255
1.0101010101010102,0.3751949343799837
1.1111111111111112,0.5636414435405451
1.2121212121212122,0.8259897378267531
1.3131313131313131,1.1063525320480783
1.4141414141414141,1.3420580912096929
1.5151515151515151,1.4792245839138014
1.6161616161616161,1.4861636664611246
1.7171717171717171,1.3612669406427629
1.8181818181818181,1.1334063035890736
1.9191919191919191,0.8547482352660829
2.0202020202020203,0.5877760549104467
2.121212121212121,0.38976019637204085
2.2222222222222223,0.2985535357955938
2.323232323232323,0.3232577011061258
2.4242424242424243,0.4420897804334437
2.525252525252525,0.607980691283444
2.6262626262626263,0.7605056753895327
2.727272727272727,0.8411660676437951
2.8282828282828283,0.8082045078193436
2.929292929292929,0.6472521164166851
3.0303030303030303,0.3751467891526269
3.131313131313131,0.03596683360887262
3.2323232323232323,-0.3097320781870016
3.3333333333333335,-0.5997915894544579
3.4343434343434343,-0.7857252727525674
3.5353535353535355,-0.8445816196175318
3.6363636363636362,-0.7844357062627993
3.7373737373737375,-0.6421407065992614
3.8383838383838382,-0.473903066132447
3.9393939393939394,-0.34103698426605117
4.040404040404041,-0.29445745837459725
4.141414141414141,-0.36178598164673664
4.242424242424242,-0.5402904444128139
4.343434343434343,-0.7974238068745844
4.444444444444445,-1.078828499945107
4.545454545454545,-1.3218091056798364
4.646464646464646,-1.4709102135535033
4.747474747474747,-1.4917104499224914
4.848484848484849,-1.3793888547402
4.94949494949495,-1.1599248738632493
5.05050505050505,-0.8836323677115427
5.151515151515151,-0.6126419789816833
5.252525252525253,-0.40545704499241775
5.353535353535354,-0.3024387292751472
5.454545454545454,-0.3158437816710166
5.555555555555555,-0.4269013155393178
5.656565656565657,-0.5906571310314823
5.757575757575758,-0.7473743543784058
5.858585858585858,-0.8376418645234107
5.959595959595959,-0.8174159754533414
6.0606060606060606,-0.6692373598290067
6.161616161616162,-0.40682011415473057
6.262626262626262,-0.07186473694137449
6.363636363636363,0.27611160104098087
6.4646464646464645,0.5743905897112602
6.565656565656566,0.7724671251725996
6.666666666666667,0.8444160188856017
6.767676767676767,0.795125595813085
6.8686868686868685,0.6588440983877694
6.96969696969697,0.49040423422089363
7.070707070707071,0.35131937747373243
7.171717171717171,0.2942253633148944
7.2727272727272725,0.3495547799415572
7.373737373737374,0.5177730473391595
7.474747474747475,0.7691166144297461
7.575757575757575,1.0509001309335797
7.6767676767676765,1.3005692657938255
7.777777777777778,1.4612409314691943
7.878787878787879,1.4958513326309004
7.979797979797979,1.3963796399522752
8.080808080808081,1.1858444559432773
8.181818181818182,0.9125746200426855
8.282828282828282,0.6381847434053537
8.383838383838384,0.42225754059262016
8.484848484848484,0.30755709068807197
8.585858585858587,0.30946434709417475
8.686868686868687,0.41227168932862024
8.787878787878787,0.5732603889304546
8.88888888888889,0.7335412636306619
8.98989898989899,0.8329498375883952
9.09090909090909,0.8252747449376134
9.191919191919192,0.6900147521568828
9.292929292929292,0.4377264488236308
9.393939393939394,0.10762495902115031
9.494949494949495,-0.24196563734043744
9.595959595959595,-0.5479301156996168
9.696969696969697,-0.757875498998265
9.797979797979798,-0.8429688506444101
9.8989898989899,-0.8048963672322951
10.0,-0.6752085377413342
