x,y
-3.0,8.858879991940134
-2.9393939393939394,8.439212995807184
-2.878787878787879,8.027629607653239
-2.8181818181818183,7.6243463500178885
-2.757575757575758,7.2295762425963
-2.696969696969697,6.843528020037178
-2.6363636363636362,6.466405365475333
-2.5757575757575757,6.098406162613211
-2.515151515151515,5.739721769097807
-2.4545454545454546,5.390536313861044
-2.393939393939394,5.051026021003779
-2.333333333333333,4.7213585627061185
-2.2727272727272725,4.401692443540137
-2.212121212121212,4.09217641844577
-2.1515151515151514,3.7929489465070816
-2.090909090909091,3.5041376825346005
-2.0303030303030303,3.225859008320633
-1.9696969696969697,2.958217605288763
-1.9090909090909092,2.701306070106766
-1.8484848484848484,2.455204574674376
-1.7878787878787878,2.2199805717344505
-1.7272727272727273,1.995688547188489
-1.6666666666666665,1.7823698200260123
-1.606060606060606,1.5800523906024622
-1.5454545454545454,1.388750837822718
-1.4848484848484849,1.208466265607793
-1.4242424242424243,1.0391862988412677
-1.3636363636363635,0.8808851288103503
-1.303030303030303,0.7335236079747103
-1.2424242424242424,0.5970493937150843
-1.1818181818181817,0.47139714053382664
-1.121212121212121,0.35648874000164643
-1.0606060606060606,0.2522336075694448
-1.0,0.1585290151921035
-0.9393939393939394,0.07526046854282498
-0.8787878787878789,0.0023021274329150243
-0.8181818181818183,-0.06048273210676791
-0.7575757575757573,-0.11324121577944246
-0.6969696969696968,-0.15613027085461256
-0.6363636363636362,-0.18931610986233904
-0.5757575757575757,-0.2129736002657444
-0.5151515151515151,-0.22728562235286176
-0.4545454545454546,-0.2324423977056268
-0.39393939393939403,-0.2286407907118567
-0.33333333333333304,-0.21608358568504107
-0.2727272727272725,-0.19497874224634232
-0.21212121212121193,-0.16553863170301808
-0.15151515151515138,-0.12797925722726353
-0.09090909090909083,-0.08251946069895294
-0.030303030303030276,-0.029380119124730653
0.030303030303030276,0.031216666415823394
0.09090909090909083,0.09904838631878762
0.15151515151515138,0.1738929395045821
0.21212121212121238,0.2555294489665631
0.27272727272727293,0.34373907282485516
0.3333333333333335,0.4383058079072636
0.39393939393939403,0.5390172829065308
0.4545454545454546,0.6456655382014946
0.5151515151515151,0.7580477894786652
0.5757575757575757,0.8759671723502255
0.6363636363636367,0.9992334652342405
0.6969696969696972,1.1276637878426756
0.7575757575757578,1.2610832727124088
0.8181818181818183,1.39932570731338
0.8787878787878789,1.5422341443760845
0.9393939393939394,1.6896614781973036
1.0,1.8414709848078965
1.0606060606060606,1.9975368240191682
1.121212121212121,2.157744501504322
1.1818181818181817,2.3219912892182384
1.2424242424242422,2.4901866026118205
1.3030303030303028,2.6622523332557755
1.3636363636363633,2.8381231356524586
1.4242424242424248,3.0177466671826094
1.4848484848484853,3.2010837803058907
1.5454545454545459,3.388108666309514
1.6060606060606064,3.578808950077061
1.666666666666667,3.7731857355295437
1.7272727272727275,3.9712536015718425
1.787878787878788,4.173040548559397
1.8484848484848486,4.378587895481731
1.9090909090909092,4.587950128240342
1.9696969696969697,4.801194699578087
2.0303030303030303,5.018401781394703
2.090909090909091,5.23966397035796
2.1515151515151514,5.465085947891447
2.212121212121212,5.69478409578747
2.2727272727272725,5.928886068856555
2.333333333333334,6.167530326182772
2.3939393939393945,6.410865622706048
2.454545454545455,6.659050462998462
2.5151515151515156,6.91225251924012
2.575757575757576,7.170648015531878
2.6363636363636367,7.43442108080566
2.6969696969696972,7.703763072708461
2.757575757575758,7.97887187494273
2.8181818181818183,8.25995117064327
2.878787878787879,8.547209694458793
2.9393939393939394,8.84086046608446
3.0,9.141120008059866
